id,fen,solution_ucis,category,sub_level,difficulty,title,theme,prompt,rating,rating_label,tags,explanation,active,source,lichess_id,nb_plays,popularity,opening_tags
lc_ITYZx,1q6/pb1Q2b1/1p4k1/1Pp1p2p/2P1p1n1/6N1/P5PP/2K2B2 w - - 0 34,"{""d7f5"",""g6h6"",""f5h5""}",knight,1,beginner,Knight 1 · Mate In2,mateIn2,White to move.,1055,Casual,"{""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,ITYZx,14957,96,{}
lc_tbzaD,8/5ppp/4p3/p2n4/P1k2P2/1r2P1P1/2K4P/R2N4 w - - 17 39,"{""d1b2"",""c4b4"",""b2d3"",""b3d3"",""c2d3""}",knight,1,beginner,Knight 1 · Endgame,endgame,White to move.,1056,Casual,"{""crushing"",""endgame"",""long""}",An endgame technique — precise play with few pieces where every tempo counts.,true,lichess,tbzaD,20234,96,{}
lc_NKv2U,r6r/pp1k1p2/4pRp1/2p1p3/2BbP3/2NP2P1/PPP3PN/R6K b - - 0 19,"{""h8h2"",""h1h2"",""a8h8""}",knight,1,beginner,Knight 1 · Mate In2,mateIn2,Black to move.,1056,Casual,"{""attraction"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""pillsburysMate"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,NKv2U,11694,98,"{""Sicilian_Defense"",""Sicilian_Defense_Bowdler_Attack""}"
lc_zXiac,r1bR1Bk1/p4p1p/1pp3p1/8/1P6/P5PP/4rP2/R5K1 w - - 0 25,"{""f8h6"",""e2e8"",""d8e8""}",knight,1,beginner,Knight 1 · Mate In2,mateIn2,White to move.,1058,Casual,"{""discoveredAttack"",""discoveredCheck"",""endgame"",""mate"",""mateIn2"",""pillsburysMate"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,zXiac,12134,96,{}
lc_cgozN,7k/2r5/p4pp1/4pN2/P3P1K1/6P1/Q2R4/5r1q w - - 0 42,"{""d2d8"",""h8h7"",""a2g8""}",knight,1,beginner,Knight 1 · Mate In2,mateIn2,White to move.,1059,Casual,"{""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,cgozN,15691,100,{}
lc_TzW1b,r2q1rk1/2pb1ppp/3b1n2/pp1pp1BN/4P3/1P1P4/1PPN1PPP/R2KQ2R b - - 1 14,"{""d7g4"",""f2f3"",""g4h5""}",knight,1,beginner,Knight 1 · Fork,fork,Black to move.,1061,Casual,"{""advantage"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,TzW1b,15786,95,"{""Kings_Pawn_Game"",""Kings_Pawn_Game_Other_variations""}"
lc_xGuhg,3r1rk1/p1p2ppp/2p5/8/6Pb/1PP2P2/PBP1K1R1/3R4 b - - 2 18,"{""f8e8"",""e2f1"",""d8d1""}",knight,1,beginner,Knight 1 · Mate In2,mateIn2,Black to move.,1061,Casual,"{""deflection"",""endgame"",""mate"",""mateIn2"",""pillsburysMate"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,xGuhg,13350,96,"{""Four_Knights_Game"",""Four_Knights_Game_Other_variations""}"
lc_aExb2,r1k5/1pp1q1p1/p2pP1Q1/8/3b3r/8/PPP3PP/R1B1R2K b - - 8 23,"{""h4h2"",""h1h2"",""e7h4""}",knight,1,beginner,Knight 1 · Mate In2,mateIn2,Black to move.,1062,Casual,"{""attraction"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,aExb2,12241,96,{}
lc_rsvQr,r2qk2r/ppp2ppp/2n1p3/3p4/1bPPnP2/2NBPP2/PP1B3P/R2QK2R b KQkq - 0 9,"{""d8h4"",""e1f1"",""h4f2""}",knight,1,beginner,Knight 1 · Mate In2,mateIn2,Black to move.,1063,Casual,"{""mate"",""mateIn2"",""opening"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,rsvQr,21147,96,"{""Queens_Pawn_Game"",""Queens_Pawn_Game_Mason_Attack""}"
lc_3maKd,5rk1/p5pp/3Q4/3p1q2/4p3/2P1P3/PP1B2PP/R5K1 b - - 2 22,"{""f5f2"",""g1h1"",""f2f1"",""a1f1"",""f8f1""}",knight,1,beginner,Knight 1 · Mate In3,mateIn3,Black to move.,1065,Casual,"{""backRankMate"",""endgame"",""fork"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,3maKd,12426,96,{}
lc_0uW7P,r3k1r1/1pp2p2/p1np4/3B3p/3NPp1q/2PP3R/P1P4K/R2Q4 b q - 0 20,"{""h4f2"",""h2h1"",""f2g2""}",knight,1,beginner,Knight 1 · Mate In2,mateIn2,Black to move.,1066,Casual,"{""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,0uW7P,17507,95,{}
lc_SZbX5,4r1k1/8/5BP1/4pN2/4P3/3r4/1p3PK1/8 w - - 0 42,"{""f5h6"",""g8f8"",""g6g7""}",knight,1,beginner,Knight 1 · Mate In2,mateIn2,White to move.,1067,Casual,"{""advancedPawn"",""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,SZbX5,14861,96,{}
lc_Nra8N,8/R4pkp/6p1/3B4/1p4P1/1P2P2P/2q2P2/6K1 b - - 4 39,"{""c2d1"",""g1h2"",""d1d5""}",knight,2,beginner,Knight 2 · Fork,fork,Black to move.,1069,Casual,"{""crushing"",""endgame"",""fork"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,Nra8N,11247,97,{}
lc_l5Dv5,5r2/p4p1k/1qr2Bp1/1p1p2Pb/4P3/1B6/PPP4R/2K4R w - - 0 24,"{""h2h5"",""g6h5"",""h1h5"",""h7g6"",""h5h6""}",knight,2,beginner,Knight 2 · Mate In3,mateIn3,White to move.,1070,Casual,"{""long"",""mate"",""mateIn3"",""middlegame"",""pillsburysMate""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,l5Dv5,12690,97,{}
lc_eHwP6,r2k3r/7p/p1bP1n2/2pq4/5B2/5P2/PP2Q1PP/R5K1 w - - 0 24,"{""e2e7"",""d8c8"",""e7c7""}",knight,2,beginner,Knight 2 · Mate In2,mateIn2,White to move.,1070,Casual,"{""fork"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,eHwP6,11394,97,{}
lc_Zm7Ng,6rk/7p/1p1pN2P/3P1P2/p1Q1P3/Pn4q1/1PB5/1K5R b - - 0 35,"{""b3d2"",""b1a2"",""d2c4""}",knight,2,beginner,Knight 2 · Fork,fork,Black to move.,1071,Casual,"{""crushing"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,Zm7Ng,15466,100,{}
lc_8TW1H,4Q3/p5k1/7R/2pr1pP1/7P/K7/P3R3/1r6 b - - 0 42,"{""d5d3"",""a3a4"",""b1b4"",""a4a5"",""d3a3"",""e8a4"",""a3a4""}",knight,2,beginner,Knight 2 · Endgame,endgame,Black to move.,1071,Casual,"{""blindSwineMate"",""endgame"",""exposedKing"",""mate"",""mateIn4"",""queenRookEndgame"",""veryLong""}",An endgame technique — precise play with few pieces where every tempo counts.,true,lichess,8TW1H,12169,97,{}
lc_LKlGq,r1bq1r2/1p3ppk/p1nbN3/4p3/3P2Q1/8/PP3PPP/R1B2RK1 w - - 2 16,"{""g4g7""}",knight,2,beginner,Knight 2 · Mate In1,mateIn1,White to move.,1074,Casual,"{""mate"",""mateIn1"",""oneMove"",""opening""}",Checkmate in one — find the single move that ends the game immediately.,true,lichess,LKlGq,17826,96,"{""Slav_Defense"",""Slav_Defense_Exchange_Variation""}"
lc_Oz5pU,r4k1r/1ppq1P2/p1np4/4p3/8/2NP1QNP/PPP2bB1/R1B4K b - - 2 18,"{""h8h3"",""g2h3"",""d7h3""}",knight,2,beginner,Knight 2 · Mate In2,mateIn2,Black to move.,1074,Casual,"{""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,Oz5pU,12197,96,"{""Kings_Pawn_Game"",""Kings_Pawn_Game_Other_variations""}"
lc_Ao8j0,r5k1/pp5p/2p1P1p1/8/3Pn2q/1Q1P1P2/PP2K1B1/R3R3 b - - 2 26,"{""h4f2"",""e2d1"",""f2d2""}",knight,2,beginner,Knight 2 · Mate In2,mateIn2,Black to move.,1075,Casual,"{""fork"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,Ao8j0,12784,96,{}
lc_kf0Hk,r1b2rk1/ppq3pp/4pp2/2pp4/3Pn3/2PBPN1P/PP4PN/R2QK2R b KQ - 0 15,"{""c7g3"",""e1f1"",""g3f2""}",knight,2,beginner,Knight 2 · Mate In2,mateIn2,Black to move.,1076,Casual,"{""mate"",""mateIn2"",""opening"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,kf0Hk,17952,95,"{""Indian_Defense"",""Indian_Defense_London_System""}"
lc_3mwe5,8/8/p7/1p6/1P1k1p1p/P6P/4K1P1/8 w - - 2 41,"{""e2f3"",""d4c3"",""f3f4""}",knight,2,beginner,Knight 2 · Pawn Endgame,pawnEndgame,White to move.,1077,Casual,"{""crushing"",""endgame"",""pawnEndgame"",""short""}",A pawn endgame — king opposition and the square of the pawn decide it.,true,lichess,3mwe5,16662,97,{}
lc_TnegF,8/4rb2/2p2k2/p1pp4/P4rPp/1P1PR3/2PN2R1/6K1 w - - 4 38,"{""g4g5"",""f6g6"",""e3e7""}",knight,2,beginner,Knight 2 · Deflection,deflection,White to move.,1077,Casual,"{""crushing"",""deflection"",""endgame"",""master"",""short""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,TnegF,11236,97,{}
lc_p4ltz,4Q3/1p4pk/p2N2p1/3P4/3P2nq/7P/PP1N2K1/4R3 b - - 0 32,"{""h4f2"",""g2h1"",""f2h2""}",knight,2,beginner,Knight 2 · Mate In2,mateIn2,Black to move.,1079,Casual,"{""endgame"",""fork"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,p4ltz,11526,96,{}
lc_vgyA9,r1b2k1r/1p3p1p/p4p2/8/7Q/P1qn3P/2P2PP1/R3R1K1 w - - 0 21,"{""h4h6"",""f8g8"",""e1e8""}",knight,2,beginner,Knight 2 · Mate In2,mateIn2,White to move.,1081,Casual,"{""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,vgyA9,13475,97,{}
lc_5Gy4k,r1b2kn1/pp6/2p3Qp/3pBpp1/1n1P4/2N1P3/PPP2qP1/R2K3R b - - 1 19,"{""f2c2"",""d1e1"",""b4d3"",""e1f1"",""c2f2""}",knight,2,beginner,Knight 2 · Mate In3,mateIn3,Black to move.,1083,Casual,"{""long"",""mate"",""mateIn3"",""middlegame""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,5Gy4k,16241,96,"{""Queens_Pawn_Game"",""Queens_Pawn_Game_Chigorin_Variation""}"
lc_yiSSl,6k1/2p2rpp/p2b4/3Q1p2/8/1Pq4P/P1P3P1/4R2K w - - 0 30,"{""e1e8"",""d6f8"",""e8f8"",""g8f8"",""d5d8""}",knight,2,beginner,Knight 2 · Mate In3,mateIn3,White to move.,1083,Casual,"{""attraction"",""endgame"",""long"",""mate"",""mateIn3"",""pin"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,yiSSl,12286,97,{}
lc_ivWTf,r4rk1/pp1b2b1/6Rp/3p1q2/5B1P/2N1PP2/PPQ5/2K3R1 b - - 2 21,"{""f5c2"",""c1c2"",""d7f5"",""c2d1"",""f5g6""}",knight,2,beginner,Knight 2 · Fork,fork,Black to move.,1084,Casual,"{""advantage"",""attraction"",""fork"",""long"",""middlegame""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,ivWTf,11927,96,{}
lc_iHcXA,r2qkb1r/pp3ppp/3p4/P3p3/4n3/5P2/P1PBB2P/RN1QK2R b KQkq - 0 12,"{""d8h4"",""e1f1"",""h4f2""}",knight,2,beginner,Knight 2 · Mate In2,mateIn2,Black to move.,1087,Casual,"{""mate"",""mateIn2"",""opening"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,iHcXA,11613,96,"{""Italian_Game"",""Italian_Game_Other_variations""}"
lc_89wTZ,3r3b/p1Q5/1p3q1k/6p1/3n1pP1/5P2/PP4K1/3R4 w - - 2 43,"{""d1h1"",""h6g6"",""c7h7""}",knight,2,beginner,Knight 2 · Mate In2,mateIn2,White to move.,1088,Casual,"{""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,89wTZ,15293,96,{}
lc_4cepW,2bqkb1r/r2p1ppp/p4n2/1p1P4/8/1QN5/PP1P1PPP/R1B2RK1 w k - 1 12,"{""f1e1"",""f8e7"",""d5d6""}",knight,2,beginner,Knight 2 · Pin,pin,White to move.,1088,Casual,"{""advantage"",""opening"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,4cepW,11859,95,"{""Sicilian_Defense"",""Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack""}"
lc_ng96a,5rk1/pp4pp/2p2qB1/8/2PP2Q1/2P5/P5PP/R5K1 b - - 0 21,"{""f6f2"",""g1h1"",""f2f1"",""a1f1"",""f8f1""}",knight,2,beginner,Knight 2 · Mate In3,mateIn3,Black to move.,1089,Casual,"{""backRankMate"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,ng96a,16365,96,{}
lc_1bZU8,r2q1r2/ppp1n3/3pbN1k/4b3/2P5/3P4/PP2Q1PP/R4R1K w - - 0 19,"{""e2h5"",""h6g7"",""h5h7""}",knight,2,beginner,Knight 2 · Mate In2,mateIn2,White to move.,1089,Casual,"{""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,1bZU8,11474,96,"{""Kings_Pawn_Game"",""Kings_Pawn_Game_Dresden_Opening""}"
lc_04jOM,r2q1rk1/1p2bppp/p1np1n2/3Np3/4P1b1/1N4P1/PPPB1PBP/R2QR1K1 w - - 6 13,"{""d5f6"",""e7f6"",""d1g4""}",knight,2,beginner,Knight 2 · Crushing,crushing,White to move.,1090,Casual,"{""crushing"",""kingsideAttack"",""opening"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,04jOM,22501,95,"{""Sicilian_Defense"",""Sicilian_Defense_Kan_Variation""}"
lc_qTcYa,5rn1/2p1qp1k/1rp1p1pP/p1NpP3/P2P3Q/1PP2NR1/4bP1P/6RK b - - 0 29,"{""e2f3"",""g3f3"",""e7h4""}",knight,2,beginner,Knight 2 · Crushing,crushing,Black to move.,1090,Casual,"{""crushing"",""kingsideAttack"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,qTcYa,13521,95,{}
lc_T8Imf,6k1/7p/2p3pP/Q2b1r2/3Pp3/1PP5/P3K3/8 b - - 1 41,"{""d5c4"",""b3c4"",""f5a5""}",knight,2,beginner,Knight 2 · Discovered Attack,discoveredAttack,Black to move.,1090,Casual,"{""crushing"",""discoveredAttack"",""endgame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,T8Imf,12311,96,{}
lc_m1Gpl,r7/4p2k/pq1p1p1P/2pPPr2/2P2N2/Pp6/1P6/1K4RR w - - 0 33,"{""g1g7"",""h7h8"",""f4g6""}",knight,2,beginner,Knight 2 · Mate In2,mateIn2,White to move.,1090,Casual,"{""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,m1Gpl,11343,97,{}
lc_V0Rzj,8/2p2p1p/2pkrQ2/8/p7/6P1/3q2PK/8 w - - 8 43,"{""f6d8"",""d6e5"",""d8d2""}",knight,2,beginner,Knight 2 · Skewer,skewer,White to move.,1091,Casual,"{""advantage"",""endgame"",""short"",""skewer""}","A skewer — the higher-value piece is forced to move, losing the piece behind it.",true,lichess,V0Rzj,16311,96,{}
lc_3qpcZ,3Q4/3q4/p3b1k1/1pB2p1n/1P2p1pP/P7/6P1/5BK1 w - - 1 40,"{""d8g5"",""g6h7"",""g5h5""}",knight,3,beginner,Knight 3 · Deflection,deflection,White to move.,1092,Casual,"{""crushing"",""deflection"",""endgame"",""short""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,3qpcZ,23257,95,{}
lc_MU0Az,6r1/p7/np1P1Q2/2p1P2k/6p1/PP1b4/2r5/3K4 w - - 7 39,"{""f6f7"",""d3g6"",""f7g8""}",knight,3,beginner,Knight 3 · Fork,fork,White to move.,1092,Casual,"{""advantage"",""endgame"",""fork"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,MU0Az,17931,97,{}
lc_QmSer,r1b1r1k1/ppp2ppp/2nq4/3B4/8/2N2NP1/PP5P/R2Q1K1R b - - 0 15,"{""c8h3"",""f1f2"",""d6c5""}",knight,3,beginner,Knight 3 · Crushing,crushing,Black to move.,1093,Casual,"{""crushing"",""opening"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,QmSer,14048,94,"{""Italian_Game"",""Italian_Game_Classical_Variation""}"
lc_SjekB,r1b2rk1/pp4pp/3p4/2bNp3/2Pn4/3P4/PP1KB1qP/R2Q1R2 w - - 0 19,"{""d5e7"",""g8h8"",""f1f8""}",knight,3,beginner,Knight 3 · Mate In2,mateIn2,White to move.,1094,Casual,"{""backRankMate"",""deflection"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,SjekB,20567,97,"{""English_Opening"",""English_Opening_Kings_English_Variation""}"
lc_xHCSb,6k1/1r3pp1/p7/8/3rRR2/BPpn3P/P5P1/6K1 b - - 0 32,"{""d3f4"",""e4d4"",""f4e2"",""g1f2"",""e2d4""}",knight,3,beginner,Knight 3 · Fork,fork,Black to move.,1094,Casual,"{""crushing"",""endgame"",""fork"",""long""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,xHCSb,13448,98,{}
lc_iU4UF,r6R/5prR/2p2k2/p2p1p2/1p1P1Pp1/4P1K1/PPP5/8 w - - 0 31,"{""h7h6"",""f6e7"",""h8a8""}",knight,3,beginner,Knight 3 · Rook Endgame,rookEndgame,White to move.,1094,Casual,"{""crushing"",""endgame"",""rookEndgame"",""short""}",A rook endgame — master the Lucena and Philidor ideas to convert.,true,lichess,iU4UF,12046,97,{}
lc_dNylP,2r2k2/1q3p2/3p4/3Pp1Qp/P3P2P/K4P2/2P5/3R2R1 b - - 0 45,"{""c8c3"",""a3a2"",""c3c2"",""a2a1"",""b7b2""}",knight,3,beginner,Knight 3 · Mate In3,mateIn3,Black to move.,1095,Casual,"{""endgame"",""long"",""mate"",""mateIn3""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,dNylP,18786,96,{}
lc_W3j49,2k3rr/1pp2p2/p3q3/3Q4/P3nP2/2P2N1P/1P4P1/3R1KR1 b - - 0 25,"{""e4g3"",""f1f2"",""e6e2""}",knight,3,beginner,Knight 3 · Mate In2,mateIn2,Black to move.,1095,Casual,"{""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,W3j49,11775,96,{}
lc_EFo5q,8/1R1bkpp1/2p4p/p1Pp2nN/B5P1/7P/4r1P1/7K w - - 8 36,"{""a4c6"",""g5e6"",""b7d7""}",knight,3,beginner,Knight 3 · Pin,pin,White to move.,1096,Casual,"{""advantage"",""endgame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,EFo5q,14996,96,{}
lc_oNaGa,2rqk3/pp2bp2/2p2n2/n7/4N3/3P4/PPP2PPP/R1B1R1K1 w - - 2 18,"{""e4f6"",""e8f8"",""c1h6""}",knight,3,beginner,Knight 3 · Mate In2,mateIn2,White to move.,1098,Casual,"{""mate"",""mateIn2"",""middlegame"",""pin"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,oNaGa,12941,95,"{""Italian_Game"",""Italian_Game_Two_Knights_Defense""}"
lc_UHrS9,r3k1nr/pp3ppp/3pp3/3P1b2/q2P4/N3P3/1P1Q1PPP/2n1KBNR w Kkq - 0 12,"{""f1b5"",""a4b5"",""a3b5""}",knight,3,beginner,Knight 3 · Fork,fork,White to move.,1099,Casual,"{""advantage"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,UHrS9,12491,96,"{""Queens_Gambit_Declined"",""Queens_Gambit_Declined_Baltic_Defense""}"
lc_0VwZd,r2qkbnr/pb1np1pp/2p2p2/1p2N3/2p1PP2/P1N5/1P1P2PP/R1BQKB1R w KQkq - 0 8,"{""d1h5"",""g7g6"",""e5g6""}",knight,3,beginner,Knight 3 · Crushing,crushing,White to move.,1099,Casual,"{""crushing"",""opening"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,0VwZd,11424,96,"{""Reti_Opening"",""Reti_Opening_Reti_Accepted""}"
lc_3cPqy,2rr2k1/1p1P1p2/p5pp/P6q/1P3Q2/2p2PR1/5P1P/3R3K b - - 0 28,"{""c3c2"",""d1c1"",""d8d7""}",knight,3,beginner,Knight 3 · Advanced Pawn,advancedPawn,Black to move.,1100,Casual,"{""advancedPawn"",""crushing"",""endgame"",""short""}",An advanced pawn — push the passer or use its threats to win material.,true,lichess,3cPqy,21710,95,{}
lc_kZ88X,3r4/2k3pp/p1p2p2/PpP1p3/1N2PnB1/1K5P/5rP1/3R4 w - - 6 27,"{""b4a6"",""c7b7"",""d1d8""}",knight,3,beginner,Knight 3 · Deflection,deflection,White to move.,1100,Casual,"{""advantage"",""deflection"",""endgame"",""short""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,kZ88X,16810,98,{}
lc_t68dH,rn3rk1/ppp2ppp/3b4/8/6n1/2N2N1q/PPPPBP1P/R1BQ2RK b - - 3 11,"{""g4f2""}",knight,3,beginner,Knight 3 · Mate In1,mateIn1,Black to move.,1100,Casual,"{""kingsideAttack"",""mate"",""mateIn1"",""oneMove"",""opening""}",Checkmate in one — find the single move that ends the game immediately.,true,lichess,t68dH,16109,96,"{""Scandinavian_Defense"",""Scandinavian_Defense_Boehnke_Gambit""}"
